TAMARA,A Spice or Palm Tree (Hb)
TAMASHA,Pageant (Af)
TAMASINE,Twin
TAMATHA,Dear Tammy
TAMBRE,Great Joy, Music
TAMERA,A Spice or Palm Tree (Hb)
TAMERON,From CAMERON
TAMIKA,People (Af-Am)
TAMMY,From the name TAMARA
TANA,Form of DANA
TANDICE,Team
TANESIA,Born on Monday
TANIA,A Fairy Queen
TANISHA,Monday's Child (Af)
TANITH,An Estate
TANNER,Leather Worker
TANYA,From the name TANIA
TAO,Peach, Long Life (Ch)
TARA,To Throw or Carry
TARAN,Rocky Hill
TARANA,Daytime (Af)
TARIKA,Star (Hn)
TARIN,Rocky Hill
TARU,Myth/Legend
TARYN,Fem. form of TYRONE
TASHA,From the name NATALIE
TASIDA,Horse Rider
TASMINE,Twin
TASSOS,Harvester (Gk)
TATE,A measure of land
TATIANA,Fairy Queen
TAUREAN,Strong, Forceful
TAVE,FROM GUSTAVE (Fr)
TAVI,Good
TAVIA,From OCTAVIA
TAVITA,From the name DAVID
TAWANA,Created (Nat.Am)
TAYLOR,Tailor
TAZARA,Railway Line (Af)
TEA,Princess, Aunt
TEAGAN,Attractive (Ir)
TEAGUE,A Poet
TEAL,Greenish Blue Color
TECLA,Divine Fame
TED,Divine Gift
TEDDY,Divine Gift
TEENIE,Small One
TEFO,Payment (Af)
TEIGE,A Poet
TELEZA,Slippery
TELI,A Lamb
TELLY,Pet form of THEODORE
TELMA,Nursling
TEMIMA,Whole, Honest
TEMIRA,Tall
TEMPLE,A Sanctuary
TEMPLETON,Town of Sanctuary
TENEN,Born on Monday (Af)
TEO,From TOM (Vt)
TERENA,FROM TERENCE
TERENCE,Tender, Good Gracious
TERENTIA,Tender
TERESA,From the name THERESA (It)
TERMON,Church land
TERRA,Earth (It)
TERRAN,Earth
TERREL,From the name TERENCE
TERRENCE,From the name TERENCE
TERRIS,From the name TERRY
TERRY,From the name TERENCE
TERRYAL,Form of TERRY
TERTIUS,The Third
TERTULLIAN,Catholic Saint
TERWEDUWE,Of the Widow
TESHI,Cheerful, Full of Laughter (Af)
TESS,To reap
TESSA,From the name TESS
TEX,Nickname for a Texan
THAD,From the name THADDEUS
THADDEUS,Gift of God
THADEUS,Form of THADDEUS
THADY,Dim. of THADDEUS
THALASSA,The Sea
THALIA,Joyful (Gk)
THAN,Death
THANDEKA,Loved One/Lovable
THANE,To Beget
THANH,Finish, Complete (Vt)
THATCHER,Roof Fixer
THAYER,Of the Nation's Army
THEA,Gift of God
THEL,Upper Story
THELMA,Nursling
THEMA,Queen (Af)
THEMBA,Trusted (Af)
THEO,From the name THEODORE
THEODORA,From THEODORE
THEODORE,Divine Gift
THERESA,Feminine form of TERENCE
THERESE,From the name THERESA
THINA,Christian
THOM,Twin
THOMAS,A Twin
THOR,Thunder
THORA,Thunderer
THORNTON,From the Thorny Town
THRINE,The Pure One
THRON,Throne, Seat of Royalty
THURMAN,Servant of Thor
THYRA,A Window or Goddess of Dawn (Gk)
TIA,Princess or Aunt (Sp)
TIANA,Princess
TIARET,Lioness (Af)
TIASSALE,It is Forgotten (Af)
TIERNEY,Lordly (Ir)
TIFFANY,Three, the Trinity
TILDEN,Fertile Valley
TILLIE,Might, Power
TILLY,Dim. of TILDEN
TIM,From the name TIMOTHY
TIMOTHY,To Honor God
TINA,Short for names ending in TINE
TINO,Small
TIP,Nickname for THOMAS
TIRZA,Pleasantness
TIRZAH,Delight
TISHA,Dim. of PATRICIA
TIVONA,Lover of Nature
TOAN,Safe, Secure (Vt)
TOBIT,Good (Hb)
TOBY,The Lord Is Good
TOD,From the name TODD
TODD,Fox
TOKI,Time of Opportunity (Jp)
TOLLA,Victor
TOM,From the name THOMAS
TOMAS,A Twin
TOMMY,A Twin
TOMO,Intelligent
TONI,Worthy of Praise
TONY,Worthy of Praise
TOPAZ,From the Gem
TOPAZA,From the name TOPAZ
TOPO,Mole, Gopher
TOPPER,Hill
TORI,From TORRANCE or VICTORIA
TORIE,Victorious
TORN,Form of TORRENCE
TORRANCE,Form of TERENCE
TORRIN,Bird
TORY,From TORRANCE or VICTORIA
TOSHI,Mirror Image (Jp)
TOTIE,Gift of God
TOVA,Good
TOVAH,Good
TOVI,Beloved
TOWNSEND,End of the Town
TOYAH,Toy (Nd)
TRACEY,Brave
TRACY,Brave
TRAELIC-AN,Smooth
TRAHERN,Strong as Iron
TRANQUILLA,Calm, Tranquil
TRAPPER,Trapper
TRAVA,Fresh Grasses (Cz)
TRAVIS,Crossroads
TRELLA,From ESTHER
TRENT,Thirty
TREVOR,Prudent
TREY,Three (Lt)
TRICIA,From the name PATRICIA
TRILBY,A Soft Hat
TRINA,From the name CATHERINE
TRINI,The Trinity
TRINITY,Holy Three
TRISH,Of Noble Descent
TRISHA,Noblewoman
TRISTA,Sad
TRISTAN,From the name TRISTRAM
TRISTANA,Sad
TRISTESSA,Bold
TRISTRAM,Sad
TRIXIE,Bringer of Joy
TRORY,Variation of Rory
TROY,Water or Footsoldier
TRUDA,Warrior Woman (Po)
TRUDE,From GERTRUDE
TRUDY,Beloved
TRULA,True
TRULY,True
TRUMAN,Faithful Man
TRYPHENA,Delicate
TUDOR,Divine Gift (Wl)
TUESDAY,From Tuesday
TULLA,A little hill
TULLY,Little Hill
TUMO,Fame (Af)
TUYEN,Angel (Vt)
TWILA,From the name TWYLA
TWYLA,Thread
TY,House
TYANNE,From TYRUS & ANNE
TYBAL,A Holy Place
TYLER,House Builder
TYME,Thyme Herb
TYNE,River
TYRA,God of Battle (Sc)
TYREE,Island off of Scotland
TYRONE,Land of Owen, Young Soldier
TYSON,Son of TY
UANG,Great (Ch)
UBA,Father, Lord (Af)
UDAY,To Arrive (Hn)
UGO,Intelligence, Spirit (It)
UJANA,Youth (Af)
ULA,Jewel of the Sea
ULAN,First Born of Twins (Af)
ULANI,Cheerful (HI)
ULEMA,Intelligent One
ULF,Wolf
ULL,Glory
ULLA,To Fill Up
ULRIC,Wolf (Da)
ULYSSES,Form of ODYSSEUS
UMA,Form of UNA
UMAY,Hope (Tk)
UMBERTO,Color of Earth (It)
UMEKO,Plum Blossom Child (Jp)
UMI,Servant (Af)
UMMI,My Mother (Af)
UNA,The One
UNITY,Oneness (Bt)
UPENDO,Love (Af)
URANIA,Heavenly
URBAIN,Form of URBAN
URBAN,From the City
URI,My Light
URIAH,God is my Light
URIEL,Angel of Light
URILLA,God is my Light
URIT,Light
URSA,Form of URSULA
URSALA,Female Bear
URSULA,Female Bear
UTA,From the Mountains
UTE,From the Mountains
VAIL,Valley
VAL,Power
VALARIE,Strength, Valor
VALENCIA,Bravery
VALENTINA,From the name Valentine
VALENTINE,Health (or Love)
VALERIA,Strength, Valor
VALERIE,To be strong
VALIANT,Brave
VALLERIE,To be strong
VALTINA,From the name VALENTINA
VAN,From the family of..
VANCE,High
VANDALIN,Wanderer
VANESSA,Butterfly
VANGIE,Like an Angel
VANNA,From the name VANESSA
VAREN,Superior (Hn)
VASCHEL,Little Ash Tree
VATUSIA,They Leave Us Behind (Af)
VAUGHAN,From the name VAUGHN
VAUGHN,Small
VEA,Chief
VEASNA,Luckily (Ch)
VEGA,Falling Star
VELMA,Desire to Protect
VENEDICT,Blessed (Rs)
VENETIA,Woman of Venice
VERA,Truth (It)
VERDA,Truth (Sp)
VERDI,Green (It)
VERN,Youthful
VERNA,Youthful
VERNE,Youthful
VERNON,Youthful
VERONICA,The Truth
VESTA,Goddess of the Hearth (Lt)
VEVAY,A White Wave
VEVINA,Sweet Lady
VI,From the name VIOLET
VIC,Victorious
VICKI,From the name VICTORIA
VICKY,From the name VICTORIA
VICTOR,Winner, Conqueror
VICTORIA,Victorious
VIDA,Life
VIDAL,Vital (Sp)
VIDOR,Happy (Hg)
VIENNA,From Wine Country
VILA,From WILLIAM
VINCE,From the name VINCENT
VINCENT,Conqueror, Victor
VINE,Vineyard Worker
VINNIE,From the name VINCENT
VINNY,From the name VINCENT
VINSON,Son of Vincent
VIOLA,From the name VIOLET (It)
VIOLET,Violet Flower
VIRGIL,Strong
VIRGINIA,Virginal, Pure
VISOLA,Longings are Waterfalls (Af)
VITA,Life (It)
VITALIS,Life (Lt)
VITO,Life (It)
VITTORIO,Conqueror (It)
VIVEK,Wisdom (Hn)
VIVI,Alive (It)
VIVIAN,Gracious in Life
VIVIANA,Lovely (It)
VIVIENNE,Life
VLAD,Prince (Rs)
VLADIMIR,Prince (Rs)
VOLLENY,National Spirit
VON,From.. (diminutive of a surname)
VONDA,True Image
VONDILA,Lost a Child (Af)
VONDRA,The Love of a Woman (Cz)
VUI,Cheerful (Vt)
WADE,To Wade in Water
WAFA,Faithful (Ar)
WAGGONER,From the name WAYNE
WALDA,Ruler (Gr)
WALDO,A Ruler
WALKER,Forest Walker
WALLACE,A Stranger
WALT,From the name WALTER
WALTA,Shield (Af)
WALTER,Woods or Army General
WANDA,A slender, young tree
WANETA,Shape-shifter (Nat.Am)
WARD,Guardian (Bt)
WARNER,From the name WARREN
WARREN,To Preserve
WASAKI,The Enemy (Af)
WASHI,Eagle (Jp)
WASHINGTON,Town of the Smart
WAVERLY,To Wave
WAYNE,Wagoner
WEBSTER,Weaver
WELCOME,Welcome Guest (Bt)
WENDA,From the name WENDY
WENDELL,Valley or Wanderer
WENDI,From the name WENDY
WENDY,Fair One
WERNER,From the name WARREN
WES,From the name WESLEY
WESLEY,The West Meadow
WESTON,From the West Town
WHEELER,A Driver
WHITBY,Farm with White Walls
WHITFIELD,From the Small Field
WHITLEY,A Small Field
WHITNEY,White Island
WILBUR,From the name GILBERT (Gr)
WILEY,Of the Willows
WILFORD,From the name WILFRED
WILFRED,Peaceful or Willow Tree Near Ford
WILHELMINA,Desire to Protect
WILL,From the name WILLIAM
WILLA,Fem. form of WILLIAM
WILLARD,Brave
WILLEM,Contraction of WILLIAM
WILLIAM,Desire to Protect
WILLIS,Son of WILLIAM
WILMA,Short for WILHEMINA
WILSON,Son of WILLIAM
WILTON,Farm by the Spring
WINDA,Chasing for Food (Swh)
WINFRED,Friend of Peace (m)
WINIFRED,Friend of Peace (f)
WINONA,First Born
WINSLOW,Hill of Victory
WINSTON,Victory Town
WINTA,Desire (Af)
WINTHROP,Friendly
WOLFGANG,Path of a Wolf
WOOD,From the name WOODY
WOODROW,The Path thru the Woods
WOODS,Of the Woods
WOODY,From the name WOODS
WORDEN,Warden, Guardian
WYATT,Water
WYMAN,Warrior
WYNN,Light Complected
WYNNE,From the name WYNN
WYNONA,From the name WINONA
WYOME,Plain (Nat.Am)
XANDY,From the name ALEXANDER
XANTHE,From the name XANTHUS
XANTHUS,Yellow
XANTO,Blond Haired (Gk)
XAVIER,Bright
XAVIERA,From the name XAVIER
XENA,Welcome Guest (Gr)
XENIA,Hospitable
XENOPHON,Strange Voice
XENOS,Guest (Gk)
XERXES,King
XI-WANG,Desire (Ch)
XINAVANE,Spread, Propagate (Af)
XOLANI,Please Forgive (Af)
XUXA,Fem. form of XERXES (Sp)
XYLON,Lives in the Forest (Gk)
YACHI,Eight Thousand (Jp)
YADID,Beloved (Hb)
YAEL,Strength of God
YAHOLO,One who Yells (Nat.Am)
YAHTO,Blue (Nat.Am)
YAIR,God Will Teach (Hb)
YALE,From the corner of the land
YAMAL,One of a Twin (Hn)
YAMIN,Right Hand (Hb)
YANA,He Answers (Hb)
YANCY,Englishman
YANK,From the name YANCY
YANKA,God is Good (Rs)
YANNI,From the name YANNIS
YANNIS,Gift of God
YARDAN,King (Ar)
YARDLEY,Of the Yard
YARO,Son (Af)
YARON,Singing (Hb)
YASER,Easy Going
YASIN,Prophet, Happiness
YASMIN,From the name JASMINE
YASUO,Peaceful One (Jp)
YATES,Gates
YE,Universe (Ch)
YEARDLEIGH,Of the Yard
YEHUDI,A Man from Judah, A Jew
YELENA,Form of HELEN
YEN,Calm (Vt)
YENGE,Work (Af)
YEPA,Winter Princess (Nat.Am)
YERED,To come Down (Hb)
YERIEL,Founded by God (Hb)
YESTIN,Just (Wl)
YETTY,Ruler of the Household
YEVA,Life-Enhancing (Rs)
YIHANA,Congratulations (Af)
YITRO,Plenty (Hb)
YMIR,Mythological character
YO,Bright (Ch)
YOGI,Of the Yoga Practice
YOKO,Positive
YOLAND,Violet Flower
YOLANDA,Violet Flower (Sp)
YONAH,From the name JONAH
YONINAH,Little Dove (Hb)
YORICK,Form of GEORGE (Da)
YORK,Form of GEORGE (Da)
YOSEF,Form of JOSEPH (Hb)
YOSEFU,From the name JOSEPH
YOSHI,Quiet (Jp)
YOSHINO,Field of Good Prospects (Jp)
YUK,Moon (Ch)
YUKI,Snow or Lucky (Jp)
YUKIO,Gets What He Wants (Jp)
YUL,Past the Horizon (Ch)
YULE,Of Christmastime
YUMA,Son of the Chief (Nat.Am)
YURI,From the name URIAH
YUVAL,Brook (Hb)
YVES,Archer (Fr)
YVETTE,Form of YVONNE
YVON,Male form of YVONNE
YVONNE,From the name EVE AND ANNA
ZACCHEUS,Innocent (Gk)
ZACH,Remembrance of the Lord
ZACHARIAH,Remembered by the Lord
ZACHARY,Remembrance of the Lord
ZACI,God of Fatherhood (Af)
ZADA,Good Fortune (Arm)
ZAHUR,Flower (Ara)
ZAIDA,Growing
ZAIDE,Elder (Hb)
ZAILA,Female (Af)
ZAIRE,From Zaire (Af)
ZAKI,Lion's Prowess (Af)
ZALMAN,Peaceful & Quiet (Hb)
ZAN,Well Fed (Hb)
ZANE,From the name John (Bt)
ZANNA,Lily
ZARA,From the name SARA
ZAREB,Guardian (Af)
ZARED,Trap (Hb)
ZAREH,May God Protect the King
ZAREK,May God Protect the King
ZARIFA,Successful
ZARINA,Golden (Af)
ZAVAD,Present (Hb)
ZAYN,Beauty (Ara)
ZAZA,Movement (Hb)
ZAZU,From the name ZAZA
ZBIGNIEW,To get rid of Anger (Po)
ZE'EV,Wolf (Hb)
ZEA,Wheat
ZEB,God's Gift
ZEBIDY,God's Gift
ZEBULON,Exalted/Honored
ZED,From ZEDEKIAH
ZEDEKIAH,God is Fair
ZEF,I Have no Child
ZEHEB,Gold (Tk)
ZEKE,Strength of God
ZEKI,Smart (Tk)
ZELDA,Woman Warrior
ZELIA,Zeal (Gk)
ZELIG,The Blessed One
ZENA,Hospitable
ZENAS,Generous (Gk)
ZENE,Beautiful (Af)
ZENIA,Hospitable
ZENOBIA,Sign, Symbol
ZENON,Stranger
ZEPHAN,Irish Saint
ZESIRO,First born of twins (Af)
ZEV,Wolf (Hb)
ZIA,To Tremble
ZIAZAN,Rainbow (Arm)
ZIKOMO,Thank You (Af)
ZILI,My Shadow
ZILLI,My Shadow
ZIMRI,Protected, Sacred
ZINNA,Created
ZINNIA,From the Flower
ZION,A Sign
ZIRAILI,Help of God (Af)
ZITA,The Seeker
ZIV,Very Bright (Hb)
ZIVAN,Alive (Cz)
ZIVEN,Vigorous, Alive (Po)
ZIYA,Light (Ara)
ZIZI,Consecrated to God (Hg)
ZO,Spiritual Leader (Af)
ZOAN,Departure (Af)
ZOE,Life
ZOEY,Life
ZOFIA,Wisdom (Po)
ZOHAR,Light, Brilliance
ZOIE,Life
ZOLA,Earth
ZOLTAN,Sultan, Ruler
ZOLTIN,Life (Hg)
ZONA,Sash
ZORADA,Dawn's Light
ZSA ZSA,From the name SUSAN (Hg)
ZULA,Brilliant, Ahead (Af)
ZULEIKA,Brilliant and Lovely
ZULEMA,Healthy and Vigorous
ZURIEL,The Lord is my Rock (Hb)
ZWI,Gazelle (Nd)
ZYTA,FROM Teresa (Po)
